종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"139130","DGB금융지주","KOSPI",,"7750","-90","-1.15","7840","7840","7730","420902","3269718930","1310880205750","169145833"
"001530","DI동일","KOSPI",,"17100","-100","-0.58","17200","17450","16850","41505","709269300","437217417000","25568270"
"000210","DL","KOSPI",,"63500","-400","-0.63","64000","64700","63000","57448","3651135300","1330698634000","20955884"
"001880","DL건설","KOSPI",,"14950","-100","-0.66","15100","15150","14900","11082","166491800","329696595800","22053284"
"000215","DL우","KOSPI",,"35850","0","0.00","35900","35900","35500","268","9552850","60447222750","1686115"
"375500","DL이앤씨","KOSPI",,"37400","-850","-2.22","38100","38150","37400","101533","3819947450","1447141500200","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"27900","-50","-0.18","27650","27950","27650","1172","32478000","58923432900","2111951"
"37550K","DL이앤씨우","KOSPI",,"25450","-50","-0.20","25800","25800","25000","2151","54081250","53798373250","2113885"
"068790","DMS","KOSDAQ","우량기업부","5900","100","1.72","5740","5980","5720","185913","1096218450","144981059900","24573061"
"007340","DN오토모티브","KOSPI",,"69000","0","0.00","69000","69300","67400","43001","2956654500","689586345000","9994005"
"004840","DRB동일","KOSPI",,"4320","-5","-0.12","4300","4320","4265","7084","30310420","86097600000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4290","-30","-0.69","4330","4380","4245","141310","607010180","119310918870","27811403"
"155660","DSR","KOSPI",,"6150","-10","-0.16","6200","6200","6090","12795","78385020","98400000000","16000000"
"069730","DSR제강","KOSPI",,"5450","-20","-0.37","5470","5550","5370","49032","267807100","78480000000","14400000"
"017940","E1","KOSPI",,"47800","100","0.21","47850","48200","47450","5701","272135700","327908000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","2105","0","0.00","2130","2185","2100","1685551","3609199885","176979834755","84075931"
"037370","EG","KOSDAQ","중견기업부","8340","10","0.12","8390","8400","8240","8675","72281920","71932266480","8624972"
"278990","EMB","KONEX","일반기업부","4200","0","0.00","0","0","0","0","0","15238532400","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4025","-5","-0.12","4030","4085","3955","220523","882769300","857683225000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4350","-85","-1.92","4435","4490","4345","14988","65972035","59003774100","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1660","75","4.73","1575","1665","1535","3426818","5495360550","104041803100","62675785"
"383220","F&F","KOSPI",,"139000","-4500","-3.14","142500","142500","138000","198878","27770996500","5324683425000","38307075"
"007700","F&F홀딩스","KOSPI",,"26850","-600","-2.19","27250","28700","26800","691640","19138491200","1050220753950","39114367"
"214270","FSN","KOSDAQ","중견기업부","3895","-85","-2.14","3870","3995","3845","602530","2356294650","123386339720","31678136"
"130500","GH신소재","KOSDAQ","중견기업부","4540","40","0.89","4450","4660","4450","932525","4254009690","66034536080","14545052"
"114090","GKL","KOSPI",,"17900","-200","-1.10","17900","18250","17850","255674","4602147150","1107216493000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2445","-10","-0.41","2455","2455","2420","30342","74048100","164731875000","67375000"
"078930","GS","KOSPI",,"45650","-450","-0.98","46250","46250","45650","56906","2605427650","4241587005700","92915378"
"083450","GST","KOSDAQ","우량기업부","21350","0","0.00","21350","21400","20950","23368","496017100","198933855750","9317745"
"006360","GS건설","KOSPI",,"22700","-350","-1.52","22850","23000","22700","733349","16731316400","1942699823000","85581490"
"001250","GS글로벌","KOSPI",,"2480","-40","-1.59","2515","2540","2470","375445","939381995","204683734720","82533764"
"007070","GS리테일","KOSPI",,"28850","200","0.70","28900","29200","28700","132303","3827631700","3021112049700","104717922"
"078935","GS우","KOSPI",,"36150","-50","-0.14","36200","36300","36100","1190","43040700","64521459900","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","13800","-250","-1.78","14000","14000","13650","24707","341363950","230737283400","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2020","-25","-1.22","2050","2050","2000","157476","317647950","159560660520","78990426"
"012630","HDC","KOSPI",,"5770","0","0.00","5720","5820","5720","36549","210147380","344709730170","59741721"
"039570","HDC랩스","KOSPI",,"7950","10","0.13","7930","7980","7880","2149","16999390","206362927950","25957601"
"089470","HDC현대EP","KOSPI",,"4050","-10","-0.25","4075","4075","4025","14157","57474205","129195000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"10400","-200","-1.89","10550","10700","10350","194363","2035039050","685436232000","65907330"
"267250","HD현대","KOSPI",,"65100","-300","-0.46","65400","65500","64900","113323","7393030100","5142449833500","78993085"
"097230","HJ중공업","KOSPI",,"4120","0","0.00","4135","4195","4070","45853","188881605","343090037720","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","벤처기업부","38850","-800","-2.02","39250","39550","38850","104297","4080560350","1122939786150","28904499"
"014790","HL D&I","KOSPI",,"2985","-5","-0.17","2970","3000","2970","13473","40235400","113007923985","37858601"
"028300","HLB","KOSDAQ","중견기업부","32650","-150","-0.46","32600","34100","32200","526315","17308919450","3490398654650","106903481"
"003580","HLB글로벌","KOSPI",,"6360","0","0.00","6360","6450","6280","178151","1126803650","269454387120","42367042"
"343090","HLB사이언스","KONEX","일반기업부","2455","-60","-2.39","2490","2525","2400","2693","6522230","28382655165","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","11150","-100","-0.89","11250","11800","10950","753196","8503747550","1078029599350","96684269"
"047920","HLB제약","KOSDAQ","기술성장기업부","12750","-200","-1.54","12850","13250","12550","216466","2775149250","355357162500","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","10550","-150","-1.40","10650","10800","10500","96878","1026433150","332120045150","31480573"
"204320","HL만도","KOSPI",,"44600","400","0.90","44050","45350","43850","227534","10209309150","2094287552000","46957120"
"060980","HL홀딩스","KOSPI",,"32750","-200","-0.61","33000","33250","32600","19809","651802450","342960292500","10472070"
"011200","HMM","KOSPI",,"21500","-400","-1.83","21900","22100","21500","877983","19078601800","10514349164000","489039496"
"403870","HPSP","KOSDAQ","중견기업부","58200","-800","-1.36","58000","58800","58000","51479","2997404700","1169774254800","20099214"
"036640","HRS","KOSDAQ","우량기업부","5650","180","3.29","5500","5780","5480","393597","2218618400","92404620000","16354800"
"082740","HSD엔진","KOSPI",,"7490","20","0.27","7430","7560","7370","368729","2755525790","535864515060","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2000","10","0.50","2010","2010","1990","40456","80854600","10340000000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2515","-25","-0.98","2500","2685","2460","624961","1615246020","8576150000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","0","0","0","0","0","6460000000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9031050000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2050","5","0.24","2045","2050","2035","20345","41549880","10414000000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2030","5","0.25","2030","2035","2025","12271","24919965","8749300000","4310000"
"003560","IHQ","KOSPI",,"506","-17","-3.25","523","523","502","4441017","2252078650","105296397888","208095648"
"095340","ISC","KOSDAQ","우량기업부","32700","-700","-2.10","33050","33200","32500","98684","3238226550","568962701700","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8300","-60","-0.72","8360","8360","8280","259058","2150524930","1634958020200","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3610","-80","-2.17","3700","3700","3605","60518","219614745","126369916370","35005517"
"234080","JW생명과학","KOSPI",,"12300","-100","-0.81","12350","12500","12300","13624","168549450","194765014200","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3655","25","0.69","3620","3690","3610","376350","1384652505","168595782235","46127437"
"001060","JW중외제약","KOSPI",,"19950","-400","-1.97","20350","20750","19900","133123","2693193750","442452715950","22178081"
"001067","JW중외제약2우B","KOSPI",,"66400","400","0.61","67000","67000","66000","20","1328700","13280000000","200000"
"001065","JW중외제약우","KOSPI",,"35000","-200","-0.57","35200","35200","34850","46","1608500","11397925000","325655"
"096760","JW홀딩스","KOSPI",,"3160","10","0.32","3165","3170","3135","19827","62490060","222605270960","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","64200","-1100","-1.68","64900","66200","64100","194212","12585653100","2278938986400","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6290","-40","-0.63","6280","6360","6250","29050","183172040","51765599250","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1450","-15","-1.02","1450","1480","1440","145108","211782995","47778729600","32950848"
"105560","KB금융","KOSPI",,"51600","-1300","-2.46","52400","52600","51600","1134376","58845892733","21099088708800","408897068"
"432320","KB스타리츠","KOSPI",,"4475","-35","-0.78","4510","4555","4475","50235","226041400","453828925375","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","4180","55","1.33","4145","4230","4110","34727","144828150","48070000000","11500000"
"002380","KCC","KOSPI",,"235000","-3000","-1.26","237500","238000","234500","11628","2743662500","2088320685000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6860","-290","-4.06","7140","7140","6800","227641","1579707080","146804000000","21400000"
"344820","KCC글라스","KOSPI",,"39300","-800","-2.00","39800","40000","39100","28905","1142715900","627641121600","15970512"
"036670","KCI","KOSDAQ","우량기업부","9210","30","0.33","9180","9330","9180","26952","248934550","103796700000","11270000"
"009070","KCTC","KOSPI",,"4730","-25","-0.53","4750","4820","4715","51677","245784610","141900000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2925","0","0.00","2925","2950","2890","45975","134106305","65622316500","22434980"
"112190","KC산업","KONEX","일반기업부","3260","-15","-0.46","3395","3395","3100","518","1693240","23228324780","7125253"
"119650","KC코트렐","KOSPI",,"2190","25","1.15","2165","2210","2125","150387","327417285","38544998640","17600456"
"044180","KD","KOSDAQ","중견기업부","833","1","0.12","837","837","828","39176","32638129","20698917953","24848641"
"092220","KEC","KOSPI",,"2320","-15","-0.64","2325","2355","2310","485237","1129885455","335850487120","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10350","-200","-1.90","10500","10500","10200","185672","1919383900","372600000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6100","-80","-1.29","6200","6210","6100","42397","260528730","236835964800","38825568"
"016380","KG스틸","KOSPI",,"8180","-210","-2.50","8310","8370","8160","330190","2734111240","818072777460","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","13050","-50","-0.38","13000","13200","12950","72980","953669350","364152863700","27904434"
"001390","KG케미칼","KOSPI",,"22800","-400","-1.72","23050","23300","22750","50792","1166633750","316146988800","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","537","6","1.13","526","574","516","29959895","16504546710","66384225147","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","293","-3","-1.01","298","305","293","885180","263402912","46868227846","159959822"
"033180","KH 필룩스","KOSPI",,"944","4","0.43","939","952","928","1127442","1061438624","151275919760","160249915"
"060720","KH바텍","KOSDAQ","중견기업부","15250","-200","-1.29","15300","15700","15050","186772","2867886150","361080990500","23677442"
"001940","KISCO홀딩스","KOSPI",,"15650","-100","-0.63","15700","15700","15200","8875","137286400","253160347000","16176380"
"058400","KNN","KOSDAQ","우량기업부","913","-6","-0.65","910","922","910","168565","154008360","120908334360","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5890","10","0.17","6160","6330","5730","6655128","39894487410","88350000000","15000000"
"025000","KPX케미칼","KOSPI",,"50700","100","0.20","50600","50900","50100","1059","53311900","245388000000","4840000"
"092230","KPX홀딩스","KOSPI",,"56300","-1000","-1.75","57400","57400","56100","4596","259882000","237847569800","4224646"
"000040","KR모터스","KOSPI",,"569","0","0.00","569","574","565","156188","88980221","54702786585","96138465"
"044450","KSS해운","KOSPI",,"9490","-10","-0.11","9520","9560","9440","21478","203566260","219085001200","23085880"
"030200","KT","KOSPI",,"36650","-350","-0.95","37050","37050","36650","613162","22553039450","9569747763200","261111808"
"033780","KT&G","KOSPI",,"98200","-400","-0.41","98000","98600","97800","255990","25138651400","13482123205400","137292497"
"058850","KTcs","KOSPI",,"2340","0","0.00","2340","2345","2325","45884","107142750","99882900000","42685000"
"058860","KTis","KOSPI",,"2555","10","0.39","2535","2595","2525","43313","110011755","88919110000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5440","-70","-1.27","5500","5520","5440","35810","195941800","119136000000","21900000"
"122450","KX","KOSDAQ","중견기업부","5850","30","0.52","5870","5950","5710","51652","300180990","265215389400","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1330","-5","-0.37","1335","1340","1315","99893","132650570","68665301180","51628046"
"093050","LF","KOSPI",,"16000","-350","-2.14","16250","16350","15950","34247","550830950","467840000000","29240000"
"003550","LG","KOSPI",,"80200","-800","-0.99","81000","81200","80100","119407","9614927200","12615539638600","157300993"
"034220","LG디스플레이","KOSPI",,"13900","-350","-2.46","14100","14400","13850","813570","11437174500","4973638230000","357815700"
"051900","LG생활건강","KOSPI",,"689000","-16000","-2.27","707000","709000","688000","36319","25247820000","10760937733000","15618197"
"051905","LG생활건강우","KOSPI",,"305000","-4500","-1.45","309500","312000","305000","10057","3095225500","640407585000","2099697"
"373220","LG에너지솔루션","KOSPI",,"486000","-12500","-2.51","499000","502000","483000","324362","159388257000","113724000000000","234000000"
"003555","LG우","KOSPI",,"62300","0","0.00","62300","62300","61900","1535","95415800","188246926000","3021620"
"032640","LG유플러스","KOSPI",,"11950","-100","-0.83","12000","12050","11950","343254","4109373700","5217505763950","436611361"
"011070","LG이노텍","KOSPI",,"286500","-5000","-1.72","288000","290500","285500","90036","25839118000","6780626155500","23667107"
"066570","LG전자","KOSPI",,"88700","-1200","-1.33","89500","89600","88500","244911","21800614100","14515561101800","163647814"
"066575","LG전자우","KOSPI",,"42850","-450","-1.04","43100","43200","42450","16853","719818000","736419757200","17185992"
"037560","LG헬로비전","KOSPI",,"5060","-30","-0.59","5070","5140","5040","168641","856172680","391881136900","77446865"
"051910","LG화학","KOSPI",,"643000","-3000","-0.46","640000","650000","633000","170130","109292106000","45390876549000","70592343"
"051915","LG화학우","KOSPI",,"301000","4000","1.35","296000","301500","293000","9678","2893246500","2314328800000","7688800"
"079550","LIG넥스원","KOSPI",,"90500","600","0.67","89800","92200","89300","142422","12981099700","1991000000000","22000000"
"006260","LS","KOSPI",,"70200","0","0.00","70100","71300","69500","87201","6152470800","2260440000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"56800","300","0.53","56100","57700","55900","74984","4278433900","1704000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2565","10","0.39","2545","2580","2535","22164","56578335","202129736040","78803016"
"229640","LS전선아시아","KOSPI",,"7770","-150","-1.89","7870","7940","7760","130467","1021334770","237955309830","30624879"
"108320","LX세미콘","KOSPI",,"82600","-400","-0.48","82100","82800","81700","49947","4106838600","1343431180000","16264300"
"001120","LX인터내셔널","KOSPI",,"40250","-350","-0.86","40650","41000","40050","144612","5844157000","1560090000000","38760000"
"108670","LX하우시스","KOSPI",,"33600","200","0.60","33050","33800","33050","15770","527941350","301313712000","8967670"
"108675","LX하우시스우","KOSPI",,"17050","50","0.29","17100","17100","16950","1356","23037800","17601226500","1032330"
"383800","LX홀딩스","KOSPI",,"9110","-60","-0.65","9170","9170","9090","48144","439135910","694917085900","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11600","50","0.43","11550","11650","11450","127","1466700","16997306000","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7130","-380","-5.06","7280","7370","7110","1676339","12108232500","158510737600","22231520"
"023150","MH에탄올","KOSPI",,"8240","40","0.49","8300","8330","8160","24763","203931140","60799054240","7378526"
"035420","NAVER","KOSPI",,"182500","-11000","-5.68","191000","191000","182500","1270685","236034713000","29938958012500","164049085"
"160550","NEW","KOSDAQ","중견기업부","7420","10","0.13","7450","7530","7370","183484","1365379060","207063306520","27906106"
"053290","NE능률","KOSDAQ","중견기업부","4190","0","0.00","4225","4225","4110","30781","128257960","69245226330","16526307"
"181710","NHN","KOSPI",,"25200","-150","-0.59","25150","25350","25000","16268","408575450","907633389600","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6620","-40","-0.60","6570","6790","6520","148729","984069540","98158381000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","14150","-850","-5.67","14900","15000","13950","746624","10710301300","568272645650","40160611"
"400760","NH올원리츠","KOSPI",,"3290","0","0.00","3275","3305","3250","156874","513781795","138838000000","42200000"
"005940","NH투자증권","KOSPI",,"9520","-50","-0.52","9560","9590","9520","201946","1927620570","3157459567920","331665921"
"005945","NH투자증권우","KOSPI",,"9480","10","0.11","9470","9480","9450","20537","194380720","178896776640","18870968"
"338100","NH프라임리츠","KOSPI",,"4050","20","0.50","4050","4050","4020","10745","43373855","75573000000","18660000"
"034310","NICE","KOSPI",,"13600","0","0.00","13500","13650","13400","30352","410018350","515199280000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","13000","-300","-2.26","13100","13200","13000","106151","1391174610","789292660000","60714820"
"008260","NI스틸","KOSPI",,"4390","-60","-1.35","4460","4505","4335","78643","346337430","125554513630","28600117"
"004250","NPC","KOSPI",,"6750","-40","-0.59","6750","6810","6720","90069","609840430","247860000000","36720000"
"004255","NPC우","KOSPI",,"3530","-15","-0.42","3535","3550","3505","4197","14839160","18638400000","5280000"
"010060","OCI","KOSPI",,"91900","-3600","-3.77","94300","95300","91900","337469","31369650800","2191757194900","23849371"
"178920","PI첨단소재","KOSPI",,"31550","-550","-1.71","32150","32150","31050","92083","2912981100","926507459100","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8840","-10","-0.11","9050","9590","8730","1977975","18225474900","88400000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"283500","-2500","-0.87","283000","284500","280500","246861","69859083500","23975943705000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","25550","750","3.02","24650","26250","24400","306234","7893571100","684393388700","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13200","450","3.53","12750","13450","12650","66070","869702850","108209600400","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3870","10","0.26","3910","3920","3830","7253","27980540","45293400270","11703721"
"010950","S-Oil","KOSPI",,"88100","100","0.11","88400","89300","88100","235778","20909207900","9918543975200","112582792"
"010955","S-Oil우","KOSPI",,"59900","0","0.00","60000","60200","59300","11328","678815800","240913427300","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","23000","-250","-1.08","22900","25100","22700","1345888","32408175450","197591390000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1165","0","0.00","1160","1170","1150","488150","565149330","188807559875","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3870","25","0.65","3870","3875","3845","5517","21275600","93083329800","24052540"
"034120","SBS","KOSPI",,"35200","-800","-2.22","35700","36000","34850","22607","798574850","642490886400","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5800","30","0.52","5710","5950","5710","277058","1611027260","124488619000","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1120","-5","-0.44","1125","1125","1110","230083","257418610","198390212160","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","3850","195","5.34","3760","3890","3710","1940777","7437679320","136675000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1945","-15","-0.77","1960","1975","1930","261722","511388085","109254172395","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4440","-135","-2.95","4520","4575","4440","302488","1353032020","730203745320","164460303"
"255220","SG","KOSDAQ","중견기업부","1260","10","0.80","1260","1275","1250","43099","54340640","56393428140","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1765","5","0.28","1775","1775","1750","31826","56068000","60163900940","34087196"
"049470","SGA","KOSDAQ","중견기업부","813","-2","-0.25","816","816","766","17518","14105782","47855008437","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","902","2","0.22","905","919","899","44281","39969755","48876876048","54187224"
"005090","SGC에너지","KOSPI",,"33250","-500","-1.48","33750","34000","33050","13808","462089800","488010383000","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","40200","0","0.00","40200","40400","39800","7138","286322250","104497689000","2599445"
"001380","SG글로벌","KOSPI",,"1770","45","2.61","1725","1770","1705","287478","503322180","79586533110","44964143"
"004060","SG세계물산","KOSPI",,"548","4","0.74","544","549","541","235836","128643373","110928878080","202424960"
"001770","SHD","KOSPI",,"37350","0","0.00","37450","38350","37150","8576","323483550","45375693300","1214878"
"002360","SH에너지화학","KOSPI",,"919","-8","-0.86","923","931","918","530014","489425053","102131897870","111133730"
"009160","SIMPAC","KOSPI",,"5520","40","0.73","5500","5560","5200","112811","617921360","361170928320","65429516"
"123700","SJM","KOSPI",,"4655","-55","-1.17","4710","4725","4620","28198","131471060","72640800190","15604898"
"025530","SJM홀딩스","KOSPI",,"4030","10","0.25","4020","4080","3980","44520","178906660","60184052240","14934008"
"034730","SK","KOSPI",,"203000","-2500","-1.22","204500","206000","203000","63401","12958387000","15052313787000","74149329"
"011790","SKC","KOSPI",,"102000","-2000","-1.92","102500","104500","100000","175249","17879019000","3862566396000","37868298"
"018670","SK가스","KOSPI",,"118500","-2000","-1.66","120500","121000","118500","2149","256664000","1093783914000","9230244"
"001740","SK네트웍스","KOSPI",,"4075","-20","-0.49","4100","4125","4075","241288","987991005","1011364661525","248187647"
"001745","SK네트웍스우","KOSPI",,"45550","-300","-0.65","45100","45550","45000","1011","45648200","5176666400","113648"
"006120","SK디스커버리","KOSPI",,"32350","-100","-0.31","32450","32650","32150","9529","308210500","615874609250","19037855"
"006125","SK디스커버리우","KOSPI",,"29200","-100","-0.34","29400","29400","29000","552","16111900","39666886000","1358455"
"210980","SK디앤디","KOSPI",,"21450","-250","-1.15","21700","21850","21300","19721","424270150","475979017800","22190164"
"068400","SK렌터카","KOSPI",,"7070","50","0.71","7080","7140","7020","10357","73380970","334310888800","47285840"
"395400","SK리츠","KOSPI",,"5190","0","0.00","5210","5220","5150","555536","2888768880","1020115670010","196554079"
"302440","SK바이오사이언스","KOSPI",,"85600","-3600","-4.04","89700","90800","85500","367276","32250558900","6572714337600","76784046"
"326030","SK바이오팜","KOSPI",,"74700","-2900","-3.74","77500","77900","74700","78159","5932177800","5849999775000","78313250"
"402340","SK스퀘어","KOSPI",,"35300","-600","-1.67","35900","35900","35300","225821","8014326550","4993805256300","141467571"
"260870","SK시그넷","KONEX","일반기업부","43050","-200","-0.46","43300","43300","43050","2927","126303700","252989438100","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"60800","-1800","-2.88","61900","63200","60700","286663","17707713800","4334893593600","71297592"
"03473K","SK우","KOSPI",,"175000","-1500","-0.85","176000","177000","174000","473","83023000","99073625000","566135"
